u,v,length
847577515,9832224223,80.28478545627496
3891694785,3891694787,17.323845894659247
3891694785,847577515,63.46312262854265
847577616,847577910,16.989871541527535
847577616,847577765,78.70122261596995
847577616,847577515,109.20619464132832
9832224223,3891694785,76.27411196236127
9832224223,847577515,80.28478545627496
847577959,847577923,31.217029286162543
847577959,847577519,26.56625653159918
847577959,847577930,53.956587857883555
847577959,847577640,54.17749155537211
847577521,847577971,43.37501083326722
847577521,847578031,19.458641575591976
847577521,847577988,20.619053419459842
847577971,847577521,43.37501083326722
847577971,847577719,20.711649359788584
847577971,847577533,30.333580364213503
847577526,847578031,22.955160982021756
847577526,847577937,33.206140238471605
847577526,847577620,44.09932753041329
847577528,847577533,37.275625652505234
847577528,847676220,114.7804344900172
847577528,847676472,87.42713896595141
847577533,847577672,11.114180341297018
847577533,847577528,37.275625652505234
847577533,847577971,30.333580364213503
847676220,847676408,21.52959788073143
847676220,847676373,61.29774266115204
847676220,847577528,114.7804344900172
847577530,847577676,28.377716346794017
847577530,3925698152,41.279012119334425
847577530,847577560,46.07141134557899
3925698152,847577530,41.279012119334425
3925698152,7151290218,123.34289731631613
3925698152,847577595,9.047659107329608
847577560,847577579,29.897473102058044
847577560,847577530,46.07141134557899
847577560,847577772,16.030087410065605
847577672,847577746,168.7619324878449
847577672,847577533,11.114180341297018
847577672,847577830,22.80736429009321
9840476626,847577872,35.79854052075314
9840476626,847577539,20.24263045032671
9840476626,847577733,21.356753205321567
847577856,847577828,20.04917470958262
847577856,847577539,21.02782101050226
847577856,9840476625,44.65019883482736
9843220055,847577539,109.58376055141132
847577544,847577874,20.41936620836468
847577544,847577788,22.94306631727079
847577544,847577824,21.464493709828883
847577874,847577544,20.41936620836468
847577874,847577826,33.09364994740409
847577874,847578037,21.91313249804728
847577788,847577566,18.814533505978947
847577788,847577764,19.198894792487362
847577788,847577544,22.94306631727079
847577545,847577640,12.748055138572669
847577545,847578001,138.6073776653377
9832250328,847577568,91.88489260080053
9832250328,847577547,46.25202849820426
9832250328,9832250329,27.100920325520338
847577852,847577983,21.771525268878953
847577852,847577547,26.589291698659398
847577852,9832250329,46.579713278783345
847577548,847577766,21.06021122020761
847577548,847577794,121.01655439400136
847577548,847577863,24.55767187382357
847577766,847577999,23.034212405717007
847577766,847577548,21.06021122020761
847577766,4221180580,5.297235743808667
847577794,847578010,57.1519467964181
847577794,847577860,22.73312092847205
847577794,847577548,121.01655439400136
847577794,847577890,20.207119948947195
847577863,847577757,36.511304850233515
847577863,847577925,19.16553508223332
847577863,847577548,24.55767187382357
847577550,847577942,54.26551353017066
847577550,847577833,30.073813225109124
847577550,847577882,51.11271091892919
847577942,847577550,54.26551353017066
847577942,3891692648,42.68919304509415
847577942,847577975,57.464355409939124
847577833,847577550,30.073813225109124
847577833,847577607,26.184917612803208
847577833,3891694767,48.36335078129347
847577833,9840476634,79.02325750582783
847577882,847577975,53.09053846208404
847577882,847577707,26.81046356811927
847577882,847577550,51.11271091892919
847577558,847578042,32.440759434058634
847577558,847577835,46.69749353468789
847577558,847577745,18.98348978953845
847578042,847577733,43.75593248846513
847578042,847577558,32.440759434058634
847578042,9840476625,20.688595257893706
847577835,847577733,33.861728489365206
847577835,847577872,18.01893511422136
847577835,847577558,46.69749353468789
847577772,847577560,16.030087410065605
847577772,9832250324,85.98964620919874
847577772,847577604,23.39009037347847
847578016,847577562,22.399050598740477
847578016,847577717,41.33742985040085
847578016,847577688,23.00940660076383
847577732,847577997,24.224680277761774
847577732,847578014,69.92576000227582
847577732,847577564,31.191687325658048
847577566,847577788,18.814533505978947
847577566,847578003,33.288541007163346
847577566,847577961,22.18132341622203
847578003,847577566,33.288541007163346
847578003,847577943,18.782103857374377
847578003,847577796,22.090421771167513
847577568,9832250328,91.88489260080053
847577568,847577967,28.134153276035637
847577568,9832740999,229.38168148600857
9832740999,847577484,37.63665154719372
9832740999,847577568,229.38168148600855
847577572,847577644,26.281586540864534
847577572,847578044,20.914672047707718
847577572,847577714,61.797111071992006
847577644,847577770,19.312218802967834
847577644,847577572,26.281586540864534
847577644,847577714,36.944865671208476
847578044,847577620,33.23480916755917
847578044,9832250324,23.725040575682616
847578044,847577572,20.914672047707718
847578044,847577937,44.206172063921024
847577714,847577647,19.651576665911165
847577714,847577644,36.944865671208476
847577714,847577572,61.797111071992006
9832250341,847577746,45.17233282287228
9832250341,847577574,11.296285088901834
9832250341,9832250342,138.68179452530174
847577847,847577574,12.752258002583622
847577847,851867743,141.09894277524776
6094466087,851866695,10.008606217735224
6094466087,9832250342,10.920010250325305
6094466087,847577485,198.238332540337
9832250324,847578044,23.725040575682616
9832250324,847577772,85.98964620919874
9832250324,847577577,16.13048159784719
847577974,847577586,12.31837604682265
847577974,847676315,65.3582715830592
847577974,847578030,87.59224134619183
9189057507,847577586,172.61157996470564
9189057507,847577636,57.74604450302009
9189057507,10656777443,105.67391469722659
847577587,847676357,26.467684307553903
847577587,9832250350,31.66553950407057
847577587,847676315,102.57838969321958
847676357,847577587,26.467684307553903
847676357,4221180545,79.1614938327209
847676357,847676340,58.243062412470586
9832250350,847577587,31.66553950407057
9832250350,847577706,107.44321387466765
9832250350,9832275328,76.05845790756581
847676315,847577587,102.57838969321958
847676315,847577974,65.3582715830592
847676315,847578013,71.45557840580801
847577595,3891694796,58.05747329268511
847577595,3925698152,9.047659107329608
847577603,9840476624,27.784892933204365
847577603,3891694783,48.14587104040576
847577603,847577849,30.571955641640336
9840476624,847577896,43.8081084095299
9840476624,847577603,27.784892933204365
9840476624,9840476623,48.921297854514414
3891694783,847577603,48.14587104040576
3891694783,3891694781,9.8125783666433
3891694783,9832224223,46.5348397781184
847577849,9840476632,48.274002361787154
847577849,847577727,20.815510389341366
847577849,847577603,30.571955641640336
847577770,847577604,18.815152285596096
847577770,847577644,19.312218802967834
847577770,847577647,36.87573088357468
847676293,847676356,44.85035301917045
847676293,847577606,29.88277606648356
847676293,847676271,34.007601179771974
847676226,847676310,40.912142892892824
847676226,847676271,26.886510811229723
847676226,847577606,84.4666579656407
847577607,847577833,26.184917612803208
847577607,847578027,21.850059944135033
847577607,847578032,48.451843676108076
847578027,847577607,21.850059944135033
847578027,847577710,44.50462938079222
847578027,847577926,48.36212992967003
847578032,847577926,17.72244440091715
847578032,847577607,48.451843676108076
847578032,847577872,17.89762271862737
847577612,847577711,54.99655842857978
847577612,847577989,21.068620432521833
847577612,9832250343,45.58187756110266
847577711,847577894,20.733968595300034
847577711,847577612,54.99655842857978
847577711,847577656,19.842579016465365
847577989,847577744,21.34738579998893
847577989,847577890,21.83376844875898
847577989,847577612,21.068620432521833
847577614,847578037,20.114655255082145
847577614,847577786,53.34277543057537
847577614,847577764,20.846106367870785
847577764,847577614,20.846106367870785
847577764,847577943,51.890457507303275
847577764,847577788,19.198894792487362
847577910,847676425,58.07629895040331
847577910,847577616,16.989871541527535
847577910,847577721,28.356960371114535
847577765,3891694787,91.3503846669764
847577765,3891694788,57.25542158926447
847577765,847577616,78.70122261596995
847577927,847577943,20.082733558958804
847577927,847577648,52.761574506617094
847577927,847577623,18.229949215299264
847577627,847577802,44.78984167543029
847577627,847577669,71.45306531481452
847577627,4221180563,53.407165243366535
847577627,4221180558,47.13770642630112
847577669,4221180552,23.998038974820396
847577669,847577627,71.45306531481452
847577669,9832275283,45.95479604983121
4221180563,847577627,53.407165243366535
4221180558,847577627,47.13770642630112
4221180558,4221180557,18.423460607331407
4221180558,9832275283,77.80406761054178
847577636,4221180545,33.7738431627455
847577636,847577785,104.88858659790259
847577636,847577692,63.7216274514127
847577636,9189057507,57.74604450302009
4221180545,847577636,33.7738431627455
4221180545,847676357,79.1614938327209
4221180545,4221180544,50.65429315201088
847577785,10656777443,96.78105440973297
847577785,847577636,104.88858659790259
847577692,4221180552,25.95551519740733
847577692,847577636,63.7216274514127
847577692,847577802,78.47535067332143
3891692631,803929601,10.352567529759058
3891692631,3891692648,55.054388666876484
847577647,847577714,19.651576665911165
847577647,847577877,18.889844056586885
847577647,847577770,36.87573088357468
847577717,847577648,21.37721684079058
847577717,847578016,41.33742985040085
847577717,847676472,47.97090374282216
847577649,847577748,25.189049886418246
847577748,847578010,20.414694612264938
847577748,847577649,25.189049886418246
847577748,847577690,34.22592930522512
847577656,847577826,21.516974884788684
847577656,847577711,19.842579016465365
847577656,847577824,53.75199746735649
847577928,847577660,37.72499366614129
847577662,847577926,46.390929159221606
847577662,9840476633,19.833520631571677
847577662,847577710,48.316703781483795
847577926,847578032,17.72244440091715
847577926,847577662,46.390929159221606
847577926,847578027,48.36212992967003
9840476633,847577727,48.70298838527268
9840476633,847577745,19.691808721321962
9840476633,9840476632,19.920965396173553
9840476633,847577662,19.833520631571677
847577710,847577727,20.190752425189448
847577710,847578027,44.50462938079222
847577710,847577662,48.316703781483795
847577664,3891692286,16.507180447249375
847577664,853833381,594.9218325236263
3891692286,3891692287,8.715656624265506
3891692286,7151290226,33.54572866868357
4221180552,847577692,25.95551519740733
4221180552,847577669,23.998038974820396
4221180552,4221180544,55.634773575595815
9832275283,847577669,45.95479604983121
9832275283,4221180558,77.80406761054178
9832275283,10672725250,50.59834781002018
847577746,847577672,168.7619324878449
847577746,9832250341,45.17233282287228
847577746,847577688,60.91231188138954
847577746,847578033,23.196641055573103
847577830,847577672,22.80736429009321
847577830,847577997,28.77880187151912
847577830,847577703,28.76805425488852
9840476631,847577995,20.65150064192502
9840476631,847577740,47.11134026256613
9840476631,847577684,22.786065991887522
847578013,847577740,21.74506633267581
847578013,847676315,71.45557840580801
847578013,847577684,47.73245071850765
847577686,847577719,35.66004160247687
847577686,847577947,24.522384196412258
847577686,847577997,23.507968276031807
847577719,847577971,20.711649359788584
847577719,847577686,35.66004160247687
847577719,847577805,24.05289512796604
847577997,847577830,28.77880187151912
847577997,847577732,24.224680277761774
847577997,847577686,23.507968276031807
847577688,847577853,55.88685947769184
847577688,847577746,60.91231188138954
847577688,847578016,23.00940660076383
847577690,847577962,38.136003617389086
847577690,847577890,22.456686879284327
847577690,847577748,34.22592930522512
847577962,847577690,38.136003617389086
847577890,847577690,22.456686879284327
847577890,847577989,21.83376844875898
847577890,847577794,20.207119948947195
847578030,847577694,25.92650484438449
847578030,9843220052,35.76724259874472
847578030,847577974,87.59224134619183
847676307,847577703,53.90481709754257
847676307,847676249,20.01755368322469
847676307,847676349,34.10868527380629
847577704,4221180559,28.146013057823012
847577704,4221180550,95.0994195106453
847577704,4221180548,79.89886959351006
4221180559,847577704,28.146013057823012
4221180559,847676453,44.042931854776796
4221180559,4221180567,87.02669705041518
4221180550,4221180548,65.62407581699047
4221180550,847577721,115.19349640673417
4221180550,847577704,95.0994195106453
4221180548,4221180550,65.62407581699047
4221180548,4221180540,133.53138270654583
4221180548,847577704,79.89886959351006
847577705,847578010,19.627067113641242
847577705,11271240778,77.62519477090258
847577705,847577909,53.04747602409638
847578010,847577748,20.414694612264938
847578010,847577705,19.627067113641242
847578010,847577794,57.1519467964181
847577909,847577705,53.04747602409638
847577706,9832275312,13.331660390047576
847577706,847577740,62.36445629650245
847577706,9832250350,107.44321387466765
9832275312,847577706,13.331660390047576
9832275312,847577896,68.0552784269493
9832275312,9832275308,69.00738256085275
847577740,847578013,21.74506633267581
847577740,9840476631,47.11134026256613
847577740,847577706,62.36445629650247
847577707,847577777,53.26282191509919
847577707,9840476634,28.481892428896273
847577707,847577804,27.567092478120873
847577707,847577882,26.81046356811927
847577777,847577707,53.26282191509919
847577777,847577975,26.6488739922671
847577777,847577946,28.409822079610542
847577804,847577946,53.42756300733046
847577804,847577716,53.40276327280884
847577804,847577707,27.567092478120873
847577925,847577708,30.957362141909925
847577925,847577863,19.16553508223332
847577925,847577969,35.93078465179193
847577727,9840476633,48.70298838527268
847577727,847577710,20.190752425189448
847577727,847577849,20.815510389341366
847577716,847577923,53.75834397891864
847577716,847577930,31.21205377053971
847577716,847577804,53.40276327280884
847577923,847577716,53.75834397891864
847577923,847577946,52.72467770214148
847577923,847577959,31.217029286162543
847577805,847577988,19.342098581265724
847577805,847577947,35.82801434253134
847577805,847577719,24.05289512796604
847577721,4221180540,83.09051891883715
847577721,847577910,28.356960371114535
847577721,4221180550,115.19349640673417
4221180540,847577721,83.09051891883715
4221180540,3891694789,76.05497160762094
4221180540,4221180548,133.53138270654583
847578028,847577729,57.921322540764955
847577733,847577835,33.861728489365206
847577733,847578042,43.75593248846513
847577733,9840476626,21.356753205321567
847577744,847577860,42.13371306800081
847577744,847577989,21.34738579998893
847577744,847577894,33.74423006286639
847577860,847577744,42.13371306800081
847577860,847577794,22.73312092847205
847577860,847577786,33.53525250586541
847578033,847676270,47.43249445053234
847578033,847577746,23.196641055573103
847578033,847577983,34.58062594938912
847577943,847577764,51.890457507303275
847577943,847577927,20.082733558958804
847577943,847578003,18.782103857374377
3891694787,847577765,91.3503846669764
3891694787,3891694786,9.57121983288781
3891694787,3891694788,103.0262642557698
3891694788,3891694789,54.35644929248764
3891694788,847577765,57.25542158926448
4221180580,847577766,5.297235743808667
4221180580,847577958,43.640102717352846
4221180580,4221180579,14.01114263581465
847577975,847577882,53.09053846208404
847577975,847577942,57.464355409939124
847577975,847577777,26.6488739922671
847577946,847577804,53.42756300733046
847577946,847577777,28.409822079610542
847577946,847577923,52.72467770214148
10656777443,9625648892,101.8854539101826
10656777443,9189057507,105.67391469722659
3891694767,847577833,48.36335078129347
3891694767,3891694783,161.4250238631123
847577872,847577835,18.01893511422136
847577872,847578032,17.89762271862737
847577872,9840476626,35.79854052075314
851867743,843324382,47.60744501761179
851867743,9832298644,69.75136117005121
9840476632,847577849,48.274002361787154
9840476632,9841056469,27.793466636904874
9840476632,9840476633,19.920965396173553
847577983,847676305,46.802869800648516
847577983,847578033,34.58062594938912
847577983,847577852,21.771525268878953
9832250329,847577967,92.00857075927713
9832250329,847577852,46.579713278783345
9832250329,9832250328,27.100920325520338
9832250329,847676305,22.05657333224239
847577985,847577892,36.001741742589374
847577985,847577960,6.985385788868424
847577985,847577968,19.332934329892893
847577896,9841056469,34.75446692231976
847577896,9832275312,68.0552784269493
847577896,9840476624,43.8081084095299
847577896,9832275334,187.59037737758155
9841056469,847577896,34.75446692231976
9841056469,9840476632,27.793466636904874
9841056469,847577995,46.858859489336396
9832275334,847577896,187.59037737758152
9832275334,847676425,8.10764247330273
9832275334,10672725250,139.76132594742853
847676425,847577910,58.07629895040331
847676425,9832275334,8.10764247330273
847676425,847676285,76.29867989643073
847577924,3891694797,132.91038597041495
3891694797,3925698152,41.07536695888569
3891694797,847577924,132.91038597041495
847577970,847676356,22.33620564655172
847577970,847676310,82.84346680179769
847577970,847577929,26.54764016876131
3891692648,847577942,42.68919304509415
3891692648,3891694767,84.9361630664427
4221180577,9832250206,31.33606118917758
4221180577,11079337447,19.17103680376434
4221180577,4221180579,26.85775801392455
4221180577,847577958,33.06026051897402
847676356,847577970,22.33620564655172
847676356,847676293,44.85035301917045
847676356,847676306,34.302930167207734
847676310,847676226,40.912142892892824
847676310,847676306,26.968405733489735
847676310,847577970,82.84346680179769
847676305,847676468,17.54147091760306
847676305,847577983,46.802869800648516
847676305,9832250329,22.05657333224239
847676305,847676270,34.32295669789615
847676270,847676249,18.20028412371116
847676270,847578033,47.43249445053234
847676270,847676305,34.32295669789615
847676408,847676411,59.976003636002304
847676408,847676220,21.52959788073143
847676408,847676369,21.046321915968555
847676373,4221180567,24.268522628821028
847676373,847676369,19.189963700716792
847676373,847676220,61.29774266115204
847676271,847676293,34.007601179771974
847676271,847676226,26.886510811229723
847676271,847676306,41.059901345589594
847676232,847676285,68.66761099472394
847676285,847676311,25.19231312249856
847676285,847676232,68.66761099472394
847676285,847676425,76.29867989643071
847676249,847676307,20.01755368322469
847676249,847676270,18.20028412371116
847676249,847676468,34.241002433078485
847676468,847676349,20.550240061264905
847676468,847676305,17.54147091760306
847676468,847676249,34.241002433078485
847676306,847676356,34.302930167207734
847676306,847676310,26.968405733489735
847676306,847676271,41.059901345589594
847676311,847676285,25.19231312249856
847676311,847676299,157.25548647537283
847676311,4221180551,86.37955670510894
847676299,847676311,157.25548647537278
847676299,4221180570,53.98187940389216
847676299,4221180561,53.06194989455686
4221180570,4221180581,127.90961411277003
4221180570,4221180581,118.31770795021983
4221180570,847676299,53.98187940389216
4221180561,11080297848,37.13104152904769
4221180561,847676299,53.06194989455686
4221180561,11079337452,61.82114344638018
4221180551,847676311,86.37955670510894
847676340,847676357,58.243062412470586
847676453,4221180559,44.042931854776796
847676453,847676348,41.61790754295414
847676453,847676435,17.93406691523713
847676411,847676348,17.545369886456925
847676411,847676408,59.976003636002304
847676411,847676401,20.877747655759812
847676369,847676401,60.10643196200435
847676369,847676408,21.046321915968555
847676369,847676373,19.189963700716792
847676401,847676435,20.43170269450137
847676401,847676411,20.877747655759812
847676401,847676369,60.10643196200435
4221180567,847676435,35.937046873692786
4221180567,847676373,24.268522628821028
4221180567,4221180559,87.02669705041518
847676435,847676453,17.93406691523713
847676435,4221180567,35.937046873692786
847676435,847676401,20.43170269450137
847744934,847745794,32.35091646522479
847745794,847745423,39.4553698262724
847745794,847745754,21.595707571251477
847745794,847745573,23.283701398084624
847745794,847744934,32.35091646522479
847744939,847745777,69.1458128194316
847744939,847745002,19.513584853379918
847744939,847745756,17.57409383968101
847745777,847744939,69.1458128194316
847745777,847745622,15.012920134699717
847745777,847745825,19.85455926798611
847745002,847745529,20.665918927635083
847745002,847744939,19.513584853379918
847745002,847745825,69.88645768027857
847745756,847745622,67.0502059922405
847745756,847744939,17.57409383968101
847745756,847745372,15.65253969746772
847744944,847745307,39.46903410787021
847744944,847745122,15.05529473946043
847744944,847745876,23.624081622977382
847745307,847745602,55.95673743912312
847745307,847744944,39.46903410787021
847745307,847745757,55.238185954148676
847745307,847744954,38.09957608344513
847745122,847744944,15.05529473946043
847745122,847745458,33.193438062020014
847745122,847745919,53.936658313662754
847745876,847745225,28.839847295149838
847745876,847744944,23.624081622977382
847745876,847745060,46.19562955136159
847744947,847745921,42.78532803533549
847744947,847745181,72.23602640678791
847744947,847745642,46.249198903335454
847745921,847745308,45.71386831845772
847745921,847744947,42.78532803533549
847745921,847745125,72.78221437522114
847745181,847745125,45.17559600982216
847745181,847745722,55.37949053726519
847745181,847744947,72.23602640678791
847745642,847744947,46.249198903335454
847745642,847745813,25.878774543793096
847745642,847745738,74.78401951286834
847745642,847745909,30.424514047946776
847745343,847745177,43.32444262941455
847745343,847744950,66.82523170087029
847745343,847745573,22.264094160517637
847745343,847745771,26.68741281388837
847744954,847745307,38.09957608344513
847744954,847745380,36.759889253025335
847744954,847745507,16.324542696439696
847745380,847744954,36.759889253025335
847745380,847745410,57.28674817743257
847745380,847745172,40.51859558967505
847745507,9860270845,22.106070970645177
847745507,847744954,16.324542696439696
847745507,847745203,93.6135327061727
847744969,847745622,18.51250690510923
847744969,847745372,66.67908811581843
847744969,847745230,22.130329911690495
847745622,847745756,67.0502059922405
847745622,847744969,18.51250690510923
847745622,847745777,15.012920134699717
847745372,847745756,15.65253969746772
847745372,847744992,59.54536201497038
847745372,847744969,66.67908811581843
847744973,847745261,27.544185177486238
847744973,847745270,29.878879785867557
847744973,847745476,28.033283674113303
847745261,847744973,27.544185177486238
847745261,847745796,58.513453239728854
847745261,9859991833,23.897524848713143
847745270,847745694,27.878137102200153
847745270,847745636,37.65050210220081
847745270,847744973,29.878879785867557
847745476,847745248,84.9964313352561
847745476,847744973,28.033283674113303
847745476,847745426,39.46603750086343
847744977,847745844,91.1861863016654
847745844,847744977,91.1861863016654
847745844,847745074,85.87053111826691
847745844,847745206,33.82974917071675
847745844,847745092,37.954399699090615
847744983,847745549,26.26463971754197
847744983,847745207,84.57633460761028
847744983,847745801,34.49078638019061
847744983,6192080672,23.675931485764107
847745549,847744983,26.26463971754197
847745207,847744983,84.57633460761028
847745207,847745808,22.851816487323532
847745207,847745801,116.51978740952882
847745801,847745739,57.204453884411755
847745801,847744983,34.49078638019061
847745801,847745626,22.7138836612083
847745801,847745207,116.51978740952882
6192080672,847745495,29.41707458460963
6192080672,847745808,84.3752176915173
6192080672,847744983,23.675931485764107
6192080672,6192080673,25.10192178534475
847744992,6604675810,28.78155641282972
847744992,847745253,56.484864927444704
847744992,847745372,59.54536201497038
6604675810,847745410,98.44566791572666
6604675810,847744992,28.78155641282972
6604675810,847745203,118.12600647509002
847745253,847745411,80.51968331270943
847745253,847744992,56.484864927444704
847745253,6604675799,27.368733370634132
847744995,847745262,51.728486454842276
847744995,847745635,49.101110567840294
847744995,847745418,71.44918411406661
847745262,847745391,84.38719810263402
847745262,847745323,27.374809451544753
847745262,847745528,26.257940603116065
847745262,847744995,51.728486454842276
847745635,847745355,26.464335757433155
847745635,847744995,49.101110567840294
847745635,847745588,25.325215378789775
847745418,847745604,25.622451802551904
847745418,847745375,24.799223529928963
847745418,847744995,71.44918411406661
847745000,847745588,31.726824807609816
847745000,847745405,25.912426292420086
847745000,847745929,48.602645584424735
847745588,847745624,26.95129792345013
847745588,847745635,25.325215378789775
847745588,847745000,31.726824807609816
847745405,847745692,25.34831237184584
847745405,847745000,25.912426292420086
847745405,847745779,23.229060613896934
847745929,847745323,78.31872073626843
847745929,10889794718,24.30086193900032
847745929,847745000,48.602645584424735
847745529,847745053,70.25070640602503
847745529,847745385,55.50646226140985
847745529,847745002,20.665918927635083
847745825,847745777,19.85455926798611
847745825,847745053,21.71692150880981
847745825,847745002,69.88645768027857
847745025,847745796,24.878660896909565
847745025,847745199,28.322033083473805
847745025,9859991833,59.1129065846447
847745796,847745261,58.513453239728854
847745796,847745248,26.485534573903195
847745796,847745025,24.878660896909565
847745199,847745788,40.04530183952026
847745199,847745880,14.143876881351126
847745199,847745025,28.322033083473805
9859991833,847745379,41.01141323952176
9859991833,847745261,23.897524848713143
9859991833,847745025,59.1129065846447
847745030,847745359,5.9518612313271
847745030,847745587,20.72601429595706
847745030,847745834,82.45751881235108
847745359,847745278,14.06187008246437
847745359,847745030,5.9518612313271
847745359,847745565,41.59189599275846
847745587,847745030,20.72601429595706
847745587,6604675807,67.89494177659034
847745587,847745033,82.16375382341552
847745587,847745591,30.515820398899177
847745834,847745030,82.45751881235108
847745834,847745033,21.894430280938835
847745834,847745080,19.113501933262164
847745848,847745230,21.507135217524418
847745848,847745670,18.056228037709197
847745848,847745032,61.3070036601056
847745811,847745670,61.43463203712768
847745811,847745032,20.292442863850702
847745811,847745273,15.624936222542301
847745033,847745587,82.16375382341552
847745033,6769089600,16.060339255720137
847745033,847745834,21.894430280938835
847745033,6604675806,65.81519998331144
6769089600,847745033,16.060339255720137
6769089600,6604675804,2.221819723061448
6769089600,847745172,60.62257785544641
6604675806,6604675799,30.856873387510557
6604675806,847745033,65.81519998331144
6604675806,6604675807,81.31935328488852
847745051,847745754,21.936641401021745
847745754,847745489,47.14263462603265
847745754,847745301,71.37038030320144
847745754,847745794,21.595707571251477
847745754,847745051,21.936641401021745
847745053,847745529,70.25070640602503
847745053,847745765,19.282328781802804
847745053,847745825,21.71692150880981
847745765,847745053,19.282328781802804
847745765,847745394,61.28126318192321
847745765,847745056,19.703556493256613
847745056,847745670,17.2491190211998
847745056,847745765,19.703556493256613
847745056,847745273,60.764918975910895
847745670,847745848,18.056228037709197
847745670,847745056,17.2491190211998
847745670,847745811,61.43463203712768
847745273,847745056,60.764918975910895
847745273,847745811,15.624936222542301
847745273,847745394,19.71999475073474
847745058,847745626,43.17402247489541
847745626,847745058,43.17402247489541
847745626,847745801,22.7138836612083
847745626,847745427,22.846198763008463
847745060,847745374,27.135619954676255
847745060,847745458,25.591379098040974
847745060,847745876,46.19562955136159
847745374,847745153,22.968846016741335
847745374,847745060,27.135619954676255
847745374,847745225,46.070879592556594
847745458,847745122,33.193438062020014
847745458,847745060,25.591379098040974
847745458,847745910,52.67711543441554
847745062,847745894,50.23271659464665
847745062,847745125,43.80356358161763
847745062,847745308,73.23403854860713
847745062,9861951902,42.19664772284508
847745894,847745880,50.93414268501123
847745894,847745062,50.23271659464665
847745894,847745280,128.63886015023985
847745125,847745062,43.80356358161763
847745125,847745181,45.17559600982216
847745125,847745921,72.78221437522114
847745308,847745921,45.71386831845772
847745308,847745508,45.96052684230725
847745308,847745062,73.23403854860713
9861951902,847745542,13.36120837326146
9861951902,847745062,42.19664772284508
847745080,847745278,82.69549769462937
847745080,847745834,19.113501933262164
847745080,847745774,19.627099297370258
847745278,847745907,20.116817629221533
847745278,847745359,14.06187008246437
847745278,847745080,82.69549769462937
847745774,847745153,30.33829351630221
847745774,847745172,14.364748384865415
847745774,847745080,19.627099297370258
847745083,847745388,79.18379029523722
847745083,9861756256,5.754558653619362
847745083,847745859,47.672032778642944
847745388,847745845,21.668356107697115
847745388,847745083,79.18379029523722
847745388,847745645,32.22093325023319
9861756256,847791411,74.88312735338594
9861756256,847745083,5.754558653619362
9861756256,9861756247,184.9643944560916
847745859,847745571,55.74006688958736
847745859,847745663,226.9894451800674
847745092,847745844,37.954399699090615
847745092,11118304240,54.31083573172832
847745092,9860270847,20.97984777163356
11118304240,847745733,38.60064274590525
11118304240,847745092,54.31083573172832
11118304240,11118304237,123.18134828053509
847745107,847745718,129.0409387049082
847745107,847745525,48.92689494623758
847745107,847745792,21.176524150094007
847745718,847745107,129.0409387049082
847745718,847745923,114.45733335049628
847745718,847745755,49.46634542451258
847745525,847745747,22.638488204240943
847745525,847745107,48.92689494623758
847745525,847745755,128.92520886442273
847745792,847745107,21.176524150094007
847745792,847745621,57.89557307465353
847745792,847745923,268.4967533596893
847745110,847745573,47.101960116050925
847745573,847745110,47.101960116050925
847745573,847745794,23.283701398084624
847745573,847745343,22.264094160517637
847745573,847745638,37.83451325280457
847745919,847745910,31.791766706440352
847745919,847745757,54.384151373666
847745919,847745122,53.936658313662754
847745142,847745892,26.479577987295514
847745142,847745227,88.7809915799073
847745142,10889794718,3.9733845772993615
847745892,847745174,62.92727237621201
847745892,847745142,26.479577987295514
847745892,847745927,50.57398270571422
847745227,847745631,88.31816961900746
847745227,847745738,27.452442561085252
847745227,847745142,88.7809915799073
10889794718,847745142,3.9733845772993615
10889794718,847745929,24.30086193900032
10889794718,10889794717,27.953527852257835
847745150,847745556,59.137650370170206
847745150,847745808,20.595619477921147
847745150,847745837,28.6729337651121
847745556,847745150,59.137650370170206
847745808,847745207,22.851816487323532
847745808,847745631,23.952760067417604
847745808,6192080672,84.3752176915173
847745808,847745150,20.595619477921147
847745837,847745150,28.6729337651121
847745837,847745445,27.556505252514228
847745837,847745354,44.48823917008878
847745153,847745907,52.63695690734207
847745153,847745774,30.33829351630221
847745153,847745374,22.968846016741335
847745907,847745522,59.96085856467404
847745907,847745278,20.116817629221533
847745907,847745153,52.63695690734207
847745172,847745774,14.364748384865415
847745172,847745380,40.51859558967505
847745172,6769089600,60.62257785544641
847745172,847745225,23.297299281591208
847745225,847745172,23.297299281591208
847745225,847745876,28.839847295149838
847745225,847745374,46.070879592556594
847745174,847745892,62.92727237621201
847745174,847745738,26.579175383905852
847745174,847745453,50.768864506975284
847745738,847745174,26.579175383905852
847745738,847745227,27.452442561085252
847745738,847745642,74.78401951286834
847745453,847745927,61.748843482423254
847745453,847745813,26.510851150914892
847745453,847745174,50.768864506975284
847745177,847745343,43.32444262941455
847745180,847745602,36.832803711006555
847745180,847745747,55.12089292606852
847745180,9860270845,18.211719051159204
847745602,847745307,55.95673743912312
847745602,847745856,36.84024981875607
847745602,847745180,36.832803711006555
847745747,847745180,55.12089292606852
847745747,847745385,36.27980337489905
847745747,847745525,22.638488204240943
9860270845,847745180,18.211719051159204
9860270845,847745507,22.106070970645177
9860270845,9860270846,92.47250475497165
847745722,847745181,55.37949053726519
847745722,316070983,35.73944385607489
847745182,847745686,44.999936448916294
